"Repeat(Date)","Algae","Well_ID","Larvae","Number of Symbionts","Time_post_infection"
"I","M. gaditana","MI10",19,1,"10"
"I","M. gaditana","MI10",20,0,"10"
"I","M. gaditana","MI10",21,0,"10"
"I","M. gaditana","MI10",22,0,"10"
"I","M. gaditana","MI10",23,2,"10"
"I","M. gaditana","MI10",24,0,"10"
"I","M. gaditana","MI10",25,0,"10"
"I","M. gaditana","MI10",26,0,"10"
"I","M. gaditana","MI10",27,0,"10"
"I","M. gaditana","MI10",28,1,"10"
"I","M. gaditana","MI10",29,0,"10"
"I","M. gaditana","MI10",30,0,"10"
"I","M. gaditana","MI10",31,0,"10"
"I","M. gaditana","MI10",32,0,"10"
"I","M. gaditana","MI10",33,0,"10"
"I","M. gaditana","MI10",34,0,"10"
"I","M. gaditana","MI10",35,0,"10"
"I","M. gaditana","MI10",36,0,"10"
"I","M. gaditana","MI10",37,0,"10"
"I","M. gaditana","MI10",38,0,"10"
"I","M. gaditana","MI10",39,1,"10"
"I","M. gaditana","MI10",40,0,"10"
"I","M. gaditana","MI10",41,0,"10"
"I","M. gaditana","MI10",42,0,"10"
"I","M. gaditana","MI10",43,0,"10"
"I","M. gaditana","MI10",44,0,"10"
"I","M. gaditana","MI10",45,1,"10"
"I","M. gaditana","MI10",46,0,"10"
"I","M. gaditana","MI10",47,0,"10"
"I","M. gaditana","MI10",48,0,"10"
"I","M. gaditana","MI10",49,0,"10"
"I","M. gaditana","MI10",50,0,"10"
"II","M. gaditana","MII10",1,0,"10"
"II","M. gaditana","MII10",2,0,"10"
"II","M. gaditana","MII10",3,0,"10"
"II","M. gaditana","MII10",4,0,"10"
"II","M. gaditana","MII10",5,0,"10"
"II","M. gaditana","MII10",6,0,"10"
"II","M. gaditana","MII10",7,3,"10"
"II","M. gaditana","MII10",8,0,"10"
"II","M. gaditana","MII10",9,0,"10"
"II","M. gaditana","MII10",10,0,"10"
"II","M. gaditana","MII10",11,0,"10"
"II","M. gaditana","MII10",12,0,"10"
"II","M. gaditana","MII10",13,0,"10"
"II","M. gaditana","MII10",14,0,"10"
"II","M. gaditana","MII10",15,0,"10"
"II","M. gaditana","MII10",16,0,"10"
"II","M. gaditana","MII10",17,0,"10"
"II","M. gaditana","MII10",18,0,"10"
"II","M. gaditana","MII10",19,0,"10"
"II","M. gaditana","MII10",20,0,"10"
"II","M. gaditana","MII10",21,0,"10"
"II","M. gaditana","MII10",22,0,"10"
"II","M. gaditana","MII10",23,0,"10"
"II","M. gaditana","MII10",24,0,"10"
"II","M. gaditana","MII10",25,0,"10"
"II","M. gaditana","MII10",26,0,"10"
"II","M. gaditana","MII10",27,0,"10"
"II","M. gaditana","MII10",28,0,"10"
"II","M. gaditana","MII10",29,0,"10"
"II","M. gaditana","MII10",30,0,"10"
"II","M. gaditana","MII10",31,0,"10"
"II","M. gaditana","MII10",32,0,"10"
"II","M. gaditana","MII10",33,0,"10"
"II","M. gaditana","MII10",34,0,"10"
"II","M. gaditana","MII10",35,0,"10"
"II","M. gaditana","MII10",36,0,"10"
"II","M. gaditana","MII10",37,0,"10"
"II","M. gaditana","MII10",38,0,"10"
"II","M. gaditana","MII10",39,0,"10"
"II","M. gaditana","MII10",40,0,"10"
"II","M. gaditana","MII10",41,0,"10"
"II","M. gaditana","MII10",42,0,"10"
"II","M. gaditana","MII10",43,0,"10"
"II","M. gaditana","MII10",44,0,"10"
"II","M. gaditana","MII10",45,0,"10"
"II","M. gaditana","MII10",46,0,"10"
"II","M. gaditana","MII10",47,0,"10"
"II","M. gaditana","MII10",48,0,"10"
"II","M. gaditana","MII10",49,0,"10"
"II","M. gaditana","MII10",50,0,"10"
"III","M. gaditana","MIII10",1,0,"10"
"III","M. gaditana","MIII10",2,0,"10"
"III","M. gaditana","MIII10",3,0,"10"
"III","M. gaditana","MIII10",4,0,"10"
"III","M. gaditana","MIII10",5,0,"10"
"III","M. gaditana","MIII10",6,0,"10"
"III","M. gaditana","MIII10",7,0,"10"
"III","M. gaditana","MIII10",8,0,"10"
"III","M. gaditana","MIII10",9,0,"10"
"III","M. gaditana","MIII10",10,0,"10"
"III","M. gaditana","MIII10",11,2,"10"
"III","M. gaditana","MIII10",12,0,"10"
"III","M. gaditana","MIII10",13,0,"10"
"III","M. gaditana","MIII10",14,0,"10"
"III","M. gaditana","MIII10",15,0,"10"
"III","M. gaditana","MIII10",16,0,"10"
"III","M. gaditana","MIII10",17,0,"10"
"III","M. gaditana","MIII10",18,0,"10"
"III","M. gaditana","MIII10",19,0,"10"
"IV","M. gaditana","MIV10",1,0,"10"
"IV","M. gaditana","MIV10",2,0,"10"
"IV","M. gaditana","MIV10",3,0,"10"
"IV","M. gaditana","MIV10",4,0,"10"
"IV","M. gaditana","MIV10",5,0,"10"
"IV","M. gaditana","MIV10",6,0,"10"
"IV","M. gaditana","MIV10",7,0,"10"
"IV","M. gaditana","MIV10",8,0,"10"
"IV","M. gaditana","MIV10",9,0,"10"
"IV","M. gaditana","MIV10",10,0,"10"
"IV","M. gaditana","MIV10",11,0,"10"
"IV","M. gaditana","MIV10",12,0,"10"
"IV","M. gaditana","MIV10",13,0,"10"
"IV","M. gaditana","MIV10",14,10,"10"
"IV","M. gaditana","MIV10",15,0,"10"
"IV","M. gaditana","MIV10",16,0,"10"
"IV","M. gaditana","MIV10",17,0,"10"
"IV","M. gaditana","MIV10",18,0,"10"
"IV","M. gaditana","MIV10",19,0,"10"
"IV","M. gaditana","MIV10",20,0,"10"
"IV","M. gaditana","MIV10",21,0,"10"
"IV","M. gaditana","MIV10",22,0,"10"
"IV","M. gaditana","MIV10",23,0,"10"
"IV","M. gaditana","MIV10",24,0,"10"
"IV","M. gaditana","MIV10",25,0,"10"
"IV","M. gaditana","MIV10",26,0,"10"
"IV","M. gaditana","MIV10",27,0,"10"
"IV","M. gaditana","MIV10",28,0,"10"
"IV","M. gaditana","MIV10",29,0,"10"
"IV","M. gaditana","MIV10",30,0,"10"
"IV","M. gaditana","MIV10",31,0,"10"
"IV","M. gaditana","MIV10",32,0,"10"
"IV","M. gaditana","MIV10",33,0,"10"
"IV","M. gaditana","MIV10",34,0,"10"
"IV","M. gaditana","MIV10",35,0,"10"
"IV","M. gaditana","MIV10",36,0,"10"
"IV","M. gaditana","MIV10",37,0,"10"
"IV","M. gaditana","MIV10",38,0,"10"
"IV","M. gaditana","MIV10",39,0,"10"
"IV","M. gaditana","MIV10",40,0,"10"
"IV","M. gaditana","MIV10",41,0,"10"
"IV","M. gaditana","MIV10",42,0,"10"
"IV","M. gaditana","MIV10",43,0,"10"
"IV","M. gaditana","MIV10",44,0,"10"
"IV","M. gaditana","MIV10",45,0,"10"
"IV","M. gaditana","MIV10",46,0,"10"
"IV","M. gaditana","MIV10",47,0,"10"
"IV","M. gaditana","MIV10",48,0,"10"
"IV","M. gaditana","MIV10",49,0,"10"
"IV","M. gaditana","MIV10",50,0,"10"
"V","M. gaditana","MV10",1,0,"10"
"V","M. gaditana","MV10",2,0,"10"
"V","M. gaditana","MV10",3,0,"10"
"V","M. gaditana","MV10",4,0,"10"
"V","M. gaditana","MV10",5,0,"10"
"V","M. gaditana","MV10",6,0,"10"
"V","M. gaditana","MV10",7,0,"10"
"V","M. gaditana","MV10",8,0,"10"
"V","M. gaditana","MV10",9,0,"10"
"V","M. gaditana","MV10",10,0,"10"
"V","M. gaditana","MV10",11,0,"10"
"V","M. gaditana","MV10",12,0,"10"
"V","M. gaditana","MV10",13,0,"10"
"V","M. gaditana","MV10",14,0,"10"
"V","M. gaditana","MV10",15,0,"10"
"V","M. gaditana","MV10",16,0,"10"
"V","M. gaditana","MV10",17,0,"10"
"V","M. gaditana","MV10",18,0,"10"
"V","M. gaditana","MV10",19,0,"10"
"V","M. gaditana","MV10",20,0,"10"
"V","M. gaditana","MV10",21,0,"10"
"V","M. gaditana","MV10",22,0,"10"
"V","M. gaditana","MV10",23,0,"10"
"V","M. gaditana","MV10",24,0,"10"
"V","M. gaditana","MV10",25,0,"10"
"V","M. gaditana","MV10",26,0,"10"
"V","M. gaditana","MV10",27,0,"10"
"V","M. gaditana","MV10",28,0,"10"
"V","M. gaditana","MV10",29,0,"10"
"V","M. gaditana","MV10",30,0,"10"
"V","M. gaditana","MV10",31,0,"10"
"V","M. gaditana","MV10",32,0,"10"
"V","M. gaditana","MV10",33,0,"10"
"V","M. gaditana","MV10",34,0,"10"
"V","M. gaditana","MV10",35,0,"10"
"V","M. gaditana","MV10",36,0,"10"
"V","M. gaditana","MV10",37,0,"10"
"V","M. gaditana","MV10",38,0,"10"
"V","M. gaditana","MV10",39,0,"10"
"V","M. gaditana","MV10",40,0,"10"
"V","M. gaditana","MV10",41,0,"10"
"V","M. gaditana","MV10",42,0,"10"
"V","M. gaditana","MV10",43,0,"10"
"V","M. gaditana","MV10",44,0,"10"
"V","M. gaditana","MV10",45,0,"10"
"V","M. gaditana","MV10",46,0,"10"
"V","M. gaditana","MV10",47,0,"10"
"V","M. gaditana","MV10",48,0,"10"
"V","M. gaditana","MV10",49,0,"10"
"V","M. gaditana","MV10",50,0,"10"
"I","N. oculata","NI10",1,0,"10"
"I","N. oculata","NI10",2,0,"10"
"I","N. oculata","NI10",3,0,"10"
"I","N. oculata","NI10",4,0,"10"
"I","N. oculata","NI10",5,0,"10"
"I","N. oculata","NI10",6,0,"10"
"I","N. oculata","NI10",7,0,"10"
"I","N. oculata","NI10",8,0,"10"
"I","N. oculata","NI10",9,0,"10"
"I","N. oculata","NI10",10,0,"10"
"I","N. oculata","NI10",11,0,"10"
"I","N. oculata","NI10",12,0,"10"
"I","N. oculata","NI10",13,0,"10"
"I","N. oculata","NI10",14,0,"10"
"I","N. oculata","NI10",15,0,"10"
"I","N. oculata","NI10",16,0,"10"
"I","N. oculata","NI10",17,0,"10"
"I","N. oculata","NI10",18,0,"10"
"I","N. oculata","NI10",19,0,"10"
"I","N. oculata","NI10",20,0,"10"
"I","N. oculata","NI10",21,0,"10"
"I","N. oculata","NI10",22,0,"10"
"I","N. oculata","NI10",23,0,"10"
"I","N. oculata","NI10",24,0,"10"
"I","N. oculata","NI10",25,0,"10"
"I","N. oculata","NI10",26,0,"10"
"I","N. oculata","NI10",27,0,"10"
"I","N. oculata","NI10",28,0,"10"
"I","N. oculata","NI10",29,0,"10"
"I","N. oculata","NI10",30,0,"10"
"I","N. oculata","NI10",31,0,"10"
"I","N. oculata","NI10",32,0,"10"
"I","N. oculata","NI10",33,0,"10"
"I","N. oculata","NI10",34,0,"10"
"I","N. oculata","NI10",35,0,"10"
"I","N. oculata","NI10",36,0,"10"
"I","N. oculata","NI10",37,0,"10"
"I","N. oculata","NI10",38,0,"10"
"I","N. oculata","NI10",39,0,"10"
"I","N. oculata","NI10",40,0,"10"
"I","N. oculata","NI10",41,0,"10"
"I","N. oculata","NI10",42,0,"10"
"I","N. oculata","NI10",43,0,"10"
"I","N. oculata","NI10",44,0,"10"
"I","N. oculata","NI10",45,0,"10"
"I","N. oculata","NI10",46,0,"10"
"I","N. oculata","NI10",47,0,"10"
"I","N. oculata","NI10",48,0,"10"
"I","N. oculata","NI10",49,3,"10"
"I","N. oculata","NI10",50,1,"10"
"II","N. oculata","NII10",1,0,"10"
"II","N. oculata","NII10",2,0,"10"
"II","N. oculata","NII10",3,0,"10"
"II","N. oculata","NII10",4,0,"10"
"II","N. oculata","NII10",5,0,"10"
"II","N. oculata","NII10",6,0,"10"
"II","N. oculata","NII10",7,0,"10"
"II","N. oculata","NII10",8,0,"10"
"II","N. oculata","NII10",9,0,"10"
"II","N. oculata","NII10",10,0,"10"
"II","N. oculata","NII10",11,0,"10"
"II","N. oculata","NII10",12,0,"10"
"II","N. oculata","NII10",13,0,"10"
"II","N. oculata","NII10",14,0,"10"
"II","N. oculata","NII10",15,0,"10"
"II","N. oculata","NII10",16,0,"10"
"II","N. oculata","NII10",17,0,"10"
"II","N. oculata","NII10",18,0,"10"
"II","N. oculata","NII10",19,0,"10"
"II","N. oculata","NII10",20,0,"10"
"II","N. oculata","NII10",21,0,"10"
"II","N. oculata","NII10",22,0,"10"
"II","N. oculata","NII10",23,0,"10"
"II","N. oculata","NII10",24,0,"10"
"II","N. oculata","NII10",25,0,"10"
"II","N. oculata","NII10",26,0,"10"
"II","N. oculata","NII10",27,0,"10"
"II","N. oculata","NII10",28,0,"10"
"II","N. oculata","NII10",29,0,"10"
"II","N. oculata","NII10",30,0,"10"
"II","N. oculata","NII10",31,0,"10"
"II","N. oculata","NII10",32,0,"10"
"II","N. oculata","NII10",33,0,"10"
"II","N. oculata","NII10",34,0,"10"
"II","N. oculata","NII10",35,0,"10"
"II","N. oculata","NII10",36,0,"10"
"II","N. oculata","NII10",37,0,"10"
"II","N. oculata","NII10",38,0,"10"
"II","N. oculata","NII10",39,0,"10"
"II","N. oculata","NII10",40,0,"10"
"II","N. oculata","NII10",41,0,"10"
"II","N. oculata","NII10",42,0,"10"
"II","N. oculata","NII10",43,0,"10"
"II","N. oculata","NII10",44,0,"10"
"II","N. oculata","NII10",45,0,"10"
"II","N. oculata","NII10",46,0,"10"
"II","N. oculata","NII10",47,0,"10"
"II","N. oculata","NII10",48,0,"10"
"II","N. oculata","NII10",49,0,"10"
"II","N. oculata","NII10",50,0,"10"
"III","N. oculata","NIII10",1,0,"10"
"III","N. oculata","NIII10",2,0,"10"
"III","N. oculata","NIII10",3,0,"10"
"III","N. oculata","NIII10",4,0,"10"
"III","N. oculata","NIII10",5,0,"10"
"III","N. oculata","NIII10",6,0,"10"
"III","N. oculata","NIII10",7,0,"10"
"III","N. oculata","NIII10",8,0,"10"
"III","N. oculata","NIII10",9,0,"10"
"III","N. oculata","NIII10",10,0,"10"
"III","N. oculata","NIII10",11,0,"10"
"III","N. oculata","NIII10",12,0,"10"
"III","N. oculata","NIII10",13,0,"10"
"III","N. oculata","NIII10",14,0,"10"
"III","N. oculata","NIII10",15,0,"10"
"III","N. oculata","NIII10",16,0,"10"
"III","N. oculata","NIII10",17,0,"10"
"III","N. oculata","NIII10",18,0,"10"
"III","N. oculata","NIII10",19,0,"10"
"III","N. oculata","NIII10",20,0,"10"
"III","N. oculata","NIII10",21,0,"10"
"III","N. oculata","NIII10",22,0,"10"
"III","N. oculata","NIII10",23,0,"10"
"III","N. oculata","NIII10",24,0,"10"
"III","N. oculata","NIII10",25,0,"10"
"III","N. oculata","NIII10",26,0,"10"
"III","N. oculata","NIII10",27,0,"10"
"III","N. oculata","NIII10",28,0,"10"
"III","N. oculata","NIII10",29,0,"10"
"III","N. oculata","NIII10",30,0,"10"
"III","N. oculata","NIII10",31,0,"10"
"III","N. oculata","NIII10",32,0,"10"
"III","N. oculata","NIII10",33,0,"10"
"III","N. oculata","NIII10",34,0,"10"
"III","N. oculata","NIII10",35,0,"10"
"III","N. oculata","NIII10",36,0,"10"
"III","N. oculata","NIII10",37,0,"10"
"III","N. oculata","NIII10",38,0,"10"
"III","N. oculata","NIII10",39,0,"10"
"IV","N. oculata","NIV10",1,0,"10"
"IV","N. oculata","NIV10",2,0,"10"
"IV","N. oculata","NIV10",3,0,"10"
"IV","N. oculata","NIV10",4,0,"10"
"IV","N. oculata","NIV10",5,0,"10"
"IV","N. oculata","NIV10",6,0,"10"
"IV","N. oculata","NIV10",7,0,"10"
"IV","N. oculata","NIV10",8,0,"10"
"IV","N. oculata","NIV10",9,0,"10"
"IV","N. oculata","NIV10",10,0,"10"
"IV","N. oculata","NIV10",11,0,"10"
"IV","N. oculata","NIV10",12,0,"10"
"IV","N. oculata","NIV10",13,0,"10"
"IV","N. oculata","NIV10",14,0,"10"
"IV","N. oculata","NIV10",15,0,"10"
"IV","N. oculata","NIV10",16,0,"10"
"IV","N. oculata","NIV10",17,0,"10"
"IV","N. oculata","NIV10",18,0,"10"
"IV","N. oculata","NIV10",19,0,"10"
"IV","N. oculata","NIV10",20,0,"10"
"IV","N. oculata","NIV10",21,0,"10"
"IV","N. oculata","NIV10",22,0,"10"
"IV","N. oculata","NIV10",23,0,"10"
"IV","N. oculata","NIV10",24,0,"10"
"IV","N. oculata","NIV10",25,0,"10"
"IV","N. oculata","NIV10",26,0,"10"
"IV","N. oculata","NIV10",27,0,"10"
"IV","N. oculata","NIV10",28,0,"10"
"IV","N. oculata","NIV10",29,0,"10"
"IV","N. oculata","NIV10",30,0,"10"
"IV","N. oculata","NIV10",31,0,"10"
"IV","N. oculata","NIV10",32,0,"10"
"IV","N. oculata","NIV10",33,0,"10"
"IV","N. oculata","NIV10",34,0,"10"
"IV","N. oculata","NIV10",35,0,"10"
"IV","N. oculata","NIV10",36,0,"10"
"IV","N. oculata","NIV10",37,0,"10"
"IV","N. oculata","NIV10",38,0,"10"
"IV","N. oculata","NIV10",39,0,"10"
"IV","N. oculata","NIV10",40,0,"10"
"IV","N. oculata","NIV10",41,0,"10"
"IV","N. oculata","NIV10",42,0,"10"
"IV","N. oculata","NIV10",43,0,"10"
"IV","N. oculata","NIV10",44,0,"10"
"IV","N. oculata","NIV10",45,0,"10"
"IV","N. oculata","NIV10",46,0,"10"
"IV","N. oculata","NIV10",47,0,"10"
"IV","N. oculata","NIV10",48,0,"10"
"IV","N. oculata","NIV10",49,0,"10"
"IV","N. oculata","NIV10",50,0,"10"
"V","N. oculata","NV10",1,0,"10"
"V","N. oculata","NV10",2,0,"10"
"V","N. oculata","NV10",3,0,"10"
"V","N. oculata","NV10",4,0,"10"
"V","N. oculata","NV10",5,0,"10"
"V","N. oculata","NV10",6,0,"10"
"V","N. oculata","NV10",7,0,"10"
"V","N. oculata","NV10",8,0,"10"
"V","N. oculata","NV10",9,0,"10"
"V","N. oculata","NV10",10,0,"10"
"V","N. oculata","NV10",11,0,"10"
"V","N. oculata","NV10",12,0,"10"
"V","N. oculata","NV10",13,0,"10"
"V","N. oculata","NV10",14,0,"10"
"V","N. oculata","NV10",15,0,"10"
"V","N. oculata","NV10",16,0,"10"
"V","N. oculata","NV10",17,0,"10"
"V","N. oculata","NV10",18,0,"10"
"V","N. oculata","NV10",19,0,"10"
"V","N. oculata","NV10",20,0,"10"
"V","N. oculata","NV10",21,0,"10"
"V","N. oculata","NV10",22,0,"10"
"V","N. oculata","NV10",23,0,"10"
"V","N. oculata","NV10",24,0,"10"
"V","N. oculata","NV10",25,0,"10"
"V","N. oculata","NV10",26,0,"10"
"V","N. oculata","NV10",27,0,"10"
"V","N. oculata","NV10",28,0,"10"
"V","N. oculata","NV10",29,0,"10"
"V","N. oculata","NV10",30,0,"10"
"V","N. oculata","NV10",31,0,"10"
"V","N. oculata","NV10",32,0,"10"
"V","N. oculata","NV10",33,0,"10"
"V","N. oculata","NV10",34,0,"10"
"V","N. oculata","NV10",35,0,"10"
"V","N. oculata","NV10",36,0,"10"
"V","N. oculata","NV10",37,0,"10"
"V","N. oculata","NV10",38,0,"10"
"V","N. oculata","NV10",39,0,"10"
"V","N. oculata","NV10",40,0,"10"
"V","N. oculata","NV10",41,0,"10"
"V","N. oculata","NV10",42,0,"10"
"V","N. oculata","NV10",43,0,"10"
"V","N. oculata","NV10",44,0,"10"
"V","N. oculata","NV10",45,0,"10"
"V","N. oculata","NV10",46,0,"10"
"V","N. oculata","NV10",47,0,"10"
"V","N. oculata","NV10",48,0,"10"
"V","N. oculata","NV10",49,0,"10"
"V","N. oculata","NV10",50,0,"10"
"I","C. velia","CI10",1,0,"10"
"I","C. velia","CI10",2,0,"10"
"I","C. velia","CI10",3,0,"10"
"I","C. velia","CI10",4,0,"10"
"I","C. velia","CI10",5,1,"10"
"I","C. velia","CI10",6,0,"10"
"I","C. velia","CI10",7,1,"10"
"I","C. velia","CI10",8,0,"10"
"I","C. velia","CI10",9,0,"10"
"I","C. velia","CI10",10,0,"10"
"I","C. velia","CI10",11,0,"10"
"I","C. velia","CI10",12,0,"10"
"I","C. velia","CI10",13,0,"10"
"I","C. velia","CI10",14,1,"10"
"I","C. velia","CI10",15,0,"10"
"I","C. velia","CI10",16,0,"10"
"I","C. velia","CI10",17,0,"10"
"I","C. velia","CI10",18,0,"10"
"I","C. velia","CI10",19,0,"10"
"I","C. velia","CI10",20,0,"10"
"I","C. velia","CI10",21,0,"10"
"I","C. velia","CI10",22,0,"10"
"I","C. velia","CI10",23,2,"10"
"I","C. velia","CI10",24,0,"10"
"I","C. velia","CI10",25,0,"10"
"I","C. velia","CI10",26,0,"10"
"I","C. velia","CI10",27,0,"10"
"I","C. velia","CI10",28,0,"10"
"I","C. velia","CI10",29,0,"10"
"I","C. velia","CI10",30,0,"10"
"I","C. velia","CI10",31,0,"10"
"I","C. velia","CI10",32,0,"10"
"I","C. velia","CI10",33,12,"10"
"I","C. velia","CI10",34,0,"10"
"I","C. velia","CI10",35,0,"10"
"I","C. velia","CI10",36,0,"10"
"I","C. velia","CI10",37,0,"10"
"I","C. velia","CI10",38,0,"10"
"I","C. velia","CI10",39,0,"10"
"I","C. velia","CI10",40,0,"10"
"I","C. velia","CI10",41,0,"10"
"I","C. velia","CI10",42,0,"10"
"I","C. velia","CI10",43,0,"10"
"I","C. velia","CI10",44,0,"10"
"I","C. velia","CI10",45,0,"10"
"I","C. velia","CI10",46,0,"10"
"I","C. velia","CI10",47,0,"10"
"I","C. velia","CI10",48,0,"10"
"I","C. velia","CI10",49,0,"10"
"I","C. velia","CI10",50,2,"10"
"II","C. velia","CII10",1,0,"10"
"II","C. velia","CII10",2,0,"10"
"II","C. velia","CII10",3,0,"10"
"II","C. velia","CII10",4,0,"10"
"II","C. velia","CII10",5,0,"10"
"II","C. velia","CII10",6,0,"10"
"II","C. velia","CII10",7,0,"10"
"II","C. velia","CII10",8,0,"10"
"II","C. velia","CII10",9,0,"10"
"II","C. velia","CII10",10,0,"10"
"II","C. velia","CII10",11,1,"10"
"II","C. velia","CII10",12,0,"10"
"II","C. velia","CII10",13,0,"10"
"II","C. velia","CII10",14,0,"10"
"II","C. velia","CII10",15,0,"10"
"II","C. velia","CII10",16,0,"10"
"II","C. velia","CII10",17,0,"10"
"II","C. velia","CII10",18,0,"10"
"II","C. velia","CII10",19,0,"10"
"II","C. velia","CII10",20,0,"10"
"II","C. velia","CII10",21,0,"10"
"II","C. velia","CII10",22,0,"10"
"II","C. velia","CII10",23,0,"10"
"II","C. velia","CII10",24,0,"10"
"II","C. velia","CII10",25,0,"10"
"II","C. velia","CII10",26,0,"10"
"II","C. velia","CII10",27,0,"10"
"II","C. velia","CII10",28,0,"10"
"II","C. velia","CII10",29,0,"10"
"II","C. velia","CII10",30,0,"10"
"II","C. velia","CII10",31,0,"10"
"II","C. velia","CII10",32,0,"10"
"II","C. velia","CII10",33,0,"10"
"II","C. velia","CII10",34,0,"10"
"II","C. velia","CII10",35,0,"10"
"II","C. velia","CII10",36,0,"10"
"II","C. velia","CII10",37,0,"10"
"II","C. velia","CII10",38,12,"10"
"II","C. velia","CII10",39,0,"10"
"II","C. velia","CII10",40,0,"10"
"II","C. velia","CII10",41,0,"10"
"II","C. velia","CII10",42,0,"10"
"II","C. velia","CII10",43,0,"10"
"II","C. velia","CII10",44,0,"10"
"II","C. velia","CII10",45,0,"10"
"II","C. velia","CII10",46,0,"10"
"II","C. velia","CII10",47,0,"10"
"II","C. velia","CII10",48,0,"10"
"II","C. velia","CII10",49,0,"10"
"II","C. velia","CII10",50,8,"10"
"III","C. velia","CIII10",1,0,"10"
"III","C. velia","CIII10",2,0,"10"
"III","C. velia","CIII10",3,0,"10"
"III","C. velia","CIII10",4,0,"10"
"III","C. velia","CIII10",5,1,"10"
"III","C. velia","CIII10",6,0,"10"
"III","C. velia","CIII10",7,0,"10"
"III","C. velia","CIII10",8,0,"10"
"III","C. velia","CIII10",9,13,"10"
"III","C. velia","CIII10",10,0,"10"
"III","C. velia","CIII10",11,0,"10"
"III","C. velia","CIII10",12,2,"10"
"III","C. velia","CIII10",13,0,"10"
"III","C. velia","CIII10",14,0,"10"
"III","C. velia","CIII10",15,0,"10"
"III","C. velia","CIII10",16,0,"10"
"III","C. velia","CIII10",17,0,"10"
"III","C. velia","CIII10",18,0,"10"
"III","C. velia","CIII10",19,0,"10"
"III","C. velia","CIII10",20,0,"10"
"III","C. velia","CIII10",21,0,"10"
"III","C. velia","CIII10",22,0,"10"
"III","C. velia","CIII10",23,0,"10"
"III","C. velia","CIII10",24,0,"10"
"III","C. velia","CIII10",25,0,"10"
"III","C. velia","CIII10",26,0,"10"
"III","C. velia","CIII10",27,0,"10"
"III","C. velia","CIII10",28,7,"10"
"III","C. velia","CIII10",29,0,"10"
"III","C. velia","CIII10",30,0,"10"
"III","C. velia","CIII10",31,1,"10"
"III","C. velia","CIII10",32,0,"10"
"III","C. velia","CIII10",33,0,"10"
"III","C. velia","CIII10",34,0,"10"
"III","C. velia","CIII10",35,0,"10"
"III","C. velia","CIII10",36,0,"10"
"III","C. velia","CIII10",37,0,"10"
"III","C. velia","CIII10",38,0,"10"
"III","C. velia","CIII10",39,0,"10"
"III","C. velia","CIII10",40,0,"10"
"III","C. velia","CIII10",41,0,"10"
"III","C. velia","CIII10",42,0,"10"
"III","C. velia","CIII10",43,0,"10"
"III","C. velia","CIII10",44,0,"10"
"III","C. velia","CIII10",45,0,"10"
"III","C. velia","CIII10",46,2,"10"
"III","C. velia","CIII10",47,0,"10"
"III","C. velia","CIII10",48,0,"10"
"III","C. velia","CIII10",49,0,"10"
"III","C. velia","CIII10",50,1,"10"
"IV","C. velia","CIV10",1,0,"10"
"IV","C. velia","CIV10",2,0,"10"
"IV","C. velia","CIV10",3,0,"10"
"IV","C. velia","CIV10",4,0,"10"
"IV","C. velia","CIV10",5,0,"10"
"IV","C. velia","CIV10",6,0,"10"
"IV","C. velia","CIV10",7,0,"10"
"IV","C. velia","CIV10",8,0,"10"
"IV","C. velia","CIV10",9,0,"10"
"IV","C. velia","CIV10",10,0,"10"
"IV","C. velia","CIV10",11,0,"10"
"IV","C. velia","CIV10",12,0,"10"
"IV","C. velia","CIV10",13,0,"10"
"IV","C. velia","CIV10",14,0,"10"
"IV","C. velia","CIV10",15,0,"10"
"IV","C. velia","CIV10",16,0,"10"
"IV","C. velia","CIV10",17,0,"10"
"IV","C. velia","CIV10",18,0,"10"
"IV","C. velia","CIV10",19,0,"10"
"IV","C. velia","CIV10",20,0,"10"
"IV","C. velia","CIV10",21,0,"10"
"IV","C. velia","CIV10",22,0,"10"
"IV","C. velia","CIV10",23,0,"10"
"IV","C. velia","CIV10",24,0,"10"
"IV","C. velia","CIV10",25,0,"10"
"IV","C. velia","CIV10",26,0,"10"
"IV","C. velia","CIV10",27,0,"10"
"IV","C. velia","CIV10",28,0,"10"
"IV","C. velia","CIV10",29,1,"10"
"IV","C. velia","CIV10",30,2,"10"
"IV","C. velia","CIV10",31,0,"10"
"IV","C. velia","CIV10",32,0,"10"
"IV","C. velia","CIV10",33,0,"10"
"IV","C. velia","CIV10",34,0,"10"
"IV","C. velia","CIV10",35,0,"10"
"IV","C. velia","CIV10",36,0,"10"
"IV","C. velia","CIV10",37,0,"10"
"IV","C. velia","CIV10",38,0,"10"
"IV","C. velia","CIV10",39,0,"10"
"IV","C. velia","CIV10",40,1,"10"
"IV","C. velia","CIV10",41,0,"10"
"IV","C. velia","CIV10",42,0,"10"
"IV","C. velia","CIV10",43,0,"10"
"IV","C. velia","CIV10",44,0,"10"
"IV","C. velia","CIV10",45,0,"10"
"IV","C. velia","CIV10",46,0,"10"
"IV","C. velia","CIV10",47,0,"10"
"IV","C. velia","CIV10",48,0,"10"
"IV","C. velia","CIV10",49,0,"10"
"IV","C. velia","CIV10",50,0,"10"
"V","C. velia","CV10",1,0,"10"
"V","C. velia","CV10",2,1,"10"
"V","C. velia","CV10",3,0,"10"
"V","C. velia","CV10",4,0,"10"
"V","C. velia","CV10",5,0,"10"
